fips_code,county,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016
20183,Smith County,2204,446,1719,39,1983,345,1598,40,2014,295,1635,84
26035,Clare County,14567,7496,6793,278,13492,6337,6988,167,13385,4250,8507,628
31153,Sarpy County,68022,28010,38816,1196,66166,24709,40318,1139,77781,27704,44649,5428
55017,Chippewa County,30231,16239,13492,500,30914,15211,15371,332,31471,11875,17912,1684
39043,Erie County,41229,23148,17432,649,38262,20969,16655,638,36730,15692,19301,1737
19181,Warren County,24880,12299,12144,437,25875,12521,13031,323,26916,10371,14773,1772
16049,Idaho County,8210,2017,5895,298,7749,1722,5821,206,8223,1196,6441,586
22077,Pointe Coupee Parish,12435,5516,6702,217,12147,5436,6548,163,11761,4764,6789,208
19193,Woodbury County,44801,21983,22219,599,44702,22026,22136,540,42933,16102,24627,2204
06115,Yuba County,21401,8866,12007,528,15009,5817,8746,446,14929,5115,8869,945
06059,Orange County,1153687,549558,579064,25065,1021315,457077,541592,22646,830206,413982,371268,44956
13239,Quitman County,1114,597,509,8,1128,612,510,6,1044,461,575,8
13131,Grady County,9365,3539,5775,51,9391,3419,5922,50,9187,3005,6047,135
26011,Arenac County,8128,4155,3807,166,7826,3669,4054,103,7457,2238,4704,515
46047,Fall River County,3809,1338,2348,123,3511,1137,2256,118,3563,821,2511,231
29171,Putnam County,2339,695,1591,53,2309,587,1673,49,2342,352,1936,54
21239,Woodford County,12297,5027,7130,140,12331,4883,7218,230,13547,4958,7697,892
26165,Wexford County,15704,7379,8044,281,13859,5717,7972,170,15279,4436,10000,843
29201,Scott County,18026,6258,11563,205,16999,5122,11623,254,17244,3574,13168,502
44001,Bristol County,25807,16162,9260,385,24563,14943,9216,404,24691,14532,8910,1249
49043,Summit County,16809,9532,6956,321,16616,7656,8464,496,20133,10251,7160,2722
13165,Jenkins County,3440,1482,1936,22,3386,1487,1884,15,3034,1108,1892,34
19033,Cerro Gordo County,24140,14405,9375,360,23548,13204,10084,260,22633,9840,11583,1210
26091,Lenawee County,47734,24640,22225,869,44619,21774,22351,494,45895,16750,26428,2717
13171,Lamar County,7688,2752,4873,63,7589,2602,4896,91,7575,2267,5183,125
31163,Sherman County,1572,585,950,37,1508,549,919,40,1553,338,1143,72
12097,Osceola County,100670,59962,40086,622,108647,67201,40581,865,139981,85287,50252,4442
53045,Mason County,28306,15050,12600,656,27897,14568,12637,692,27124,11598,13256,2270
38097,Traill County,4041,2136,1845,60,3841,1784,1963,94,3864,1239,2263,362
24510,Baltimore City,245968,214385,28681,2902,229897,201042,25501,3354,208980,178562,22726,7692
54061,Monongalia County,33377,17060,15775,542,31140,13664,16672,804,35733,14568,18278,2887
17191,Wayne County,8071,2547,5390,134,7676,1514,5984,178,8256,1048,6963,245
47179,Washington County,48982,15941,32341,700,48003,14318,32787,898,49411,13003,34179,2229
13051,Chatham County,110238,62755,46829,654,108267,60077,47083,1107,106013,58998,43649,3366
36107,Tioga County,23131,10172,12536,423,19977,8263,11278,436,20556,6852,12528,1176
30083,Richland County,4516,1203,3184,129,4602,992,3479,131,4812,669,3885,258
50017,Orange County,15179,9799,5047,333,13964,9075,4588,301,13464,7522,4997,945
17161,Rock Island County,68401,42210,25364,827,64880,39081,24888,911,62971,32258,26969,3744
12061,Indian River County,70591,29710,40176,705,71445,27483,43441,521,79897,28997,48564,2336
08077,Mesa County,69631,24008,44578,1045,69033,22448,45087,1498,74876,20958,48129,5789
31149,Rock County,801,139,640,22,784,103,669,12,793,70,687,36
54067,Nicholas County,9361,4357,4804,200,8676,2635,5823,218,9385,1821,7169,395
54089,Summers County,5316,2290,2891,135,4712,1612,2968,132,4847,1186,3444,217
21053,Clinton County,4172,761,3366,45,4393,752,3569,72,4454,547,3809,98
13055,Chattooga County,8307,2596,5572,139,7791,2220,5434,137,8246,1612,6457,177
28159,Winston County,10221,4653,5497,71,9758,4557,5147,54,8771,3778,4874,119
04011,Greenlee County,2913,1165,1712,36,2972,1310,1590,72,3243,1092,1892,259
25013,Hampden County,197720,121454,71350,4916,197827,122571,72318,2938,200220,110313,78230,11677
21099,Hart County,6818,2290,4397,131,6621,2283,4256,82,7261,1730,5320,211
05047,Franklin County,6475,1869,4411,195,6539,1725,4631,183,6698,1376,5034,288
06101,Sutter County,32941,13412,18911,618,20988,8004,12576,408,19617,7599,10947,1071
17065,Hamilton County,4264,1796,2353,115,3935,1266,2566,103,4143,800,3205,138
40111,Okmulgee County,14918,6191,8727,0,13128,5416,7712,0,13924,4379,8926,619
27119,Polk County,15334,7850,7148,336,14644,6773,7615,256,14698,4712,8979,1007
36035,Fulton County,21824,9695,11709,420,18040,7916,9811,313,19563,5805,12759,999
48135,Ector County,35606,9123,26199,284,32408,8095,23936,377,36373,10225,24976,1172
47155,Sevier County,33941,8604,24922,415,33856,7415,25979,462,36180,6293,28610,1277
20153,Rawlins County,1549,273,1247,29,1420,184,1207,29,1448,160,1209,79
45023,Chester County,13981,7478,6318,185,14324,7839,6336,149,14202,6582,7272,348
48139,Ellis County,53853,15333,38078,442,53756,13803,39353,600,63064,16197,44807,2060
26107,Mecosta County,18664,9101,9238,325,16879,7515,9175,189,17149,5827,10305,1017
54105,Wirt County,2324,782,1496,46,2163,673,1422,68,2410,383,1903,124
28135,Tallahatchie County,6943,4105,2786,52,6363,3838,2480,45,5870,3337,2462,71
21073,Franklin County,24079,11767,11911,401,23337,11535,11345,457,23840,10717,11819,1304
27047,Freeborn County,17280,9915,6955,410,16645,9327,6970,348,15929,6041,8808,1080
34019,Hunterdon County,69849,29776,39092,981,62821,25148,36979,694,70582,28797,38565,3220
05131,Sebastian County,43212,13673,28637,902,43340,13083,29158,1099,43557,12184,28769,2604
30033,Garfield County,727,110,598,19,700,66,622,12,715,34,653,28
42079,Luzerne County,135175,72492,61127,1556,123741,63974,57969,1798,132731,51454,77508,3769
42061,Huntingdon County,18632,6621,11745,266,17587,5383,11953,251,19496,4487,14369,640
13093,Dooly County,4160,2138,1991,31,4289,2278,1983,28,3836,1860,1941,35
48199,Hardin County,20702,3939,16603,160,21293,3358,17744,191,22768,2779,19600,389
19043,Clayton County,8989,5195,3651,143,9035,4768,4146,121,9098,3236,5309,553
12099,Palm Beach County,590500,361271,226037,3192,600341,349418,247257,3666,657235,371411,270762,15062
46093,Meade County,11606,3751,7515,340,10811,2928,7560,323,11621,2223,8441,957
20071,Greeley County,745,151,591,3,665,112,539,14,639,83,523,33
28139,Tippah County,9725,2623,6937,165,9008,2254,6625,129,9143,1808,7182,153
27115,Pine County,14383,7084,6862,437,13904,6750,6845,309,13729,4580,8191,958
05005,Baxter County,19981,6539,12852,590,19339,5172,13688,479,19572,4163,14655,754
01113,Russell County,18915,10085,8705,125,18871,10495,8276,100,19136,9577,9210,349
51157,Rappahannock County,4405,2105,2227,73,4331,1971,2307,53,4444,1741,2532,171
21187,Owen County,4751,1694,2969,88,4555,1501,2971,83,4997,1062,3745,190
12041,Gilchrist County,7819,1996,5656,167,7908,1885,5917,106,8418,1457,6740,221
13089,DeKalb County,322301,254594,65581,2126,305299,237704,64308,3287,295871,239131,47531,9209
18047,Franklin County,10610,3404,7018,188,10549,2907,7421,221,10990,1967,8665,358
48457,Tyler County,7910,2166,5644,100,7623,1659,5889,75,7969,1243,6601,125
47117,Marshall County,18789,5541,12989,259,10729,3722,6823,184,11402,2848,8167,387
51029,Buckingham County,6994,3489,3428,77,7447,3747,3569,131,7284,3128,3969,187
48453,Travis County,397714,254017,136981,6716,384890,231540,139503,13847,462511,306475,126750,29286
18163,Vanderburgh County,77656,39423,37512,721,72416,31659,39504,1253,71957,28296,40422,3239
13187,Lumpkin County,11075,2586,8326,163,10878,2049,8633,196,12324,2216,9613,495
38005,Benson County,2334,1569,733,32,2148,1232,867,49,1940,842,927,171
20133,Neosho County,7192,2563,4473,156,6359,2012,4193,154,6151,1464,4340,347
46043,Douglas County,1756,424,1293,39,1690,332,1334,24,1605,214,1338,53
47101,Lewis County,4834,1804,2951,79,4691,1445,3116,130,4601,890,3579,132
29227,Worth County,1174,427,707,40,1048,341,664,43,1046,195,808,43
26045,Eaton County,57616,30742,25900,974,54707,27912,26193,602,55686,24534,27608,3544
21123,Larue County,6178,1913,4153,112,5764,1733,3911,120,6359,1278,4799,282
05107,Phillips County,8969,5695,3097,177,7900,5179,2591,130,6894,4292,2443,159
06039,Madera County,42355,17952,23583,820,32372,12698,18990,684,34263,13283,19221,1759
26109,Menominee County,11072,5981,4855,236,10922,5244,5565,113,10765,3539,6704,522
34039,Union County,222097,141417,78768,1912,202353,134220,66457,1676,219385,145412,67582,6391
45045,Greenville County,190657,70886,116363,3408,191282,67378,120514,3390,211572,73338,125595,12639
53057,Skagit County,55886,30053,24687,1146,42273,21875,19418,980,35727,17905,15541,2281
21027,Breckinridge County,8522,3110,5281,131,7967,2825,5025,117,8765,1960,6484,321
30019,Daniels County,1073,343,694,36,1001,236,735,30,952,167,729,56
19039,Clarke County,4443,2218,2118,107,4398,2187,2124,87,4405,1463,2706,236
37191,Wayne County,49882,22671,26952,259,50988,23154,27536,298,49824,21520,27360,944
08123,Weld County,105866,47292,56526,2048,112695,47418,62350,2927,133790,45869,75882,12039
18113,Noble County,16974,7064,9673,237,16244,5229,10680,335,16890,3904,12198,788
21013,Bell County,9598,2782,6681,135,9482,2224,7127,131,9714,1720,7764,230
04007,Gila County,22333,7884,14095,354,18477,6650,11525,302,21398,6746,13672,980
31023,Butler County,3839,1190,2557,92,3818,1028,2729,61,3914,690,3068,156
30043,Jefferson County,6340,2582,3538,220,6490,2256,4042,192,6535,1975,4099,461
47157,Shelby County,404180,256297,145458,2425,370749,232201,135536,3012,331861,206640,114948,10273
45015,Berkeley County,64781,27755,36205,821,61111,24239,35764,1108,78919,30492,44223,4204
26061,Houghton County,15972,7476,8101,395,14804,6530,8040,234,15623,6018,8475,1130
18115,Ohio County,2918,1158,1713,47,2812,992,1757,63,2917,686,2118,113
28097,Montgomery County,5712,2609,3071,32,4807,2245,2543,19,4162,1775,2334,53
21185,Oldham County,29316,10000,18997,319,29873,9240,20179,454,32838,10268,20469,2101
01033,Colbert County,24843,9703,14739,401,23374,9160,13931,283,24626,7296,16718,612
01103,Morgan County,50542,13895,36014,633,49198,13401,35309,488,49991,11216,37392,1383
50005,Caledonia County,14728,8900,5472,356,13545,8192,5088,265,12966,6445,5533,988
13287,Turner County,3553,1427,2096,30,3556,1508,2027,21,3390,1243,2094,53
48491,Williamson County,158403,67691,88323,2389,162936,61812,96910,4214,200524,84252,104029,12243
42023,Cameron County,2245,879,1323,43,1967,677,1264,26,2024,469,1495,60
01063,Greene County,5305,4408,876,21,5328,4514,799,15,4862,4006,838,18
42091,Montgomery County,422419,253393,165552,3474,401787,227561,169903,4323,427489,251063,160803,15623
37087,Haywood County,28067,12730,14910,427,27679,11742,15553,384,30156,10414,18844,898
55071,Manitowoc County,42414,22428,19234,752,42488,20382,21581,525,39991,14563,23234,2194
33009,Grafton County,49602,31446,17687,469,48765,29826,18207,732,50062,28508,19010,2544
48013,Atascosa County,9938,4415,5462,61,12704,5128,7451,125,13605,4635,8598,372
19117,Lucas County,4471,2029,2330,112,4273,1977,2248,48,4297,1236,2873,188
29113,Lincoln County,23550,10234,12924,392,22649,7733,14330,586,24857,5561,18111,1185
40139,Texas County,6259,923,5336,0,5762,854,4908,0,5771,855,4615,301
31057,Dundy County,1019,218,783,18,981,176,791,14,949,89,823,37
29109,Lawrence County,16637,5097,11263,277,15748,4014,11417,317,16674,2898,13084,692
51185,Tazewell County,17061,5596,11201,264,17712,3661,13843,208,18495,2895,15160,440
48235,Irion County,817,164,644,9,788,112,668,8,760,90,660,10
39003,Allen County,50263,19522,29940,801,46458,16869,28802,787,44636,12815,29858,1963
51810,Virginia Beach City,201249,98885,100319,2045,195823,94163,99107,2553,171876,76744,84389,10743
13147,Hart County,10002,3365,6537,100,9501,2869,6516,116,10077,2583,7285,209
39079,Jackson County,13993,5397,8219,377,12916,4965,7651,300,13239,3142,9618,479
20123,Mitchell County,3203,701,2440,62,2923,576,2293,54,2824,469,2216,139
21221,Trigg County,6527,2246,4189,92,6740,2115,4520,105,6740,1587,4928,225
31087,Hitchcock County,1379,346,1001,32,1739,310,1386,43,1440,158,1216,66
27083,Lyon County,12708,6110,6315,283,12334,5465,6595,274,12129,3825,7256,1048
42083,McKean County,15947,6465,9224,258,15014,5260,9494,260,15572,3802,11159,611
21065,Estill County,5314,1555,3685,74,5184,1356,3749,79,5538,1108,4236,194
51199,York County,33897,13700,19833,364,33848,13165,20182,501,34062,12989,18823,2250
13077,Coweta County,53549,15521,37571,457,55512,15156,39633,723,61315,16572,42513,2230
26155,Shiawassee County,36415,19397,16268,750,33590,17197,15962,431,34044,12547,19232,2265
55101,Racine County,100642,53408,45954,1280,102937,52887,49173,877,93678,42506,46620,4552
42033,Clearfield County,33813,14555,18662,596,31894,11093,20303,498,32692,7700,23909,1083
19159,Ringgold County,2689,1236,1401,52,2578,1181,1366,31,2684,753,1820,111
18135,Randolph County,10808,4839,5788,181,10188,3768,6218,202,10456,2446,7515,495
26139,Ottawa County,136268,50828,83330,2110,132695,43068,88503,1124,145405,46276,90456,8673
38049,McHenry County,2416,981,1374,61,2653,924,1651,78,2687,474,1991,222
26161,Washtenaw County,187115,130578,53946,2591,179016,120791,56401,1824,187201,128025,50335,8841
09011,New London County,124874,74776,48491,1607,114043,66510,45715,1818,124527,62951,54574,7002
31167,Stanton County,2495,664,1781,50,2623,607,1945,71,2748,417,2173,158
48133,Eastland County,6509,1271,5165,73,6494,970,5443,81,6935,776,6008,151
36021,Columbia County,31433,17556,13337,540,26008,14244,11194,570,27255,13123,12756,1376
26135,Oscoda County,4328,1887,2320,121,4027,1654,2308,65,4062,1044,2843,175
49013,Duchesne County,5744,911,4689,144,6273,570,5608,95,6932,500,5505,927
12011,Broward County,733899,492640,237729,3530,755166,507430,243732,4004,822837,546956,258521,17360
19111,Lee County,17224,9821,7062,341,16488,9428,6787,273,15893,6195,8762,936
26083,Keweenaw County,1410,610,756,44,1388,582,774,32,1429,527,814,88
01083,Limestone County,33551,9536,23598,417,35406,9809,25263,334,39400,9340,28824,1236
48015,Austin County,11721,2821,8786,114,11628,2252,9260,116,12255,2319,9637,299
31017,Brown County,1567,311,1208,48,1545,223,1298,24,1579,153,1380,46
53041,Lewis County,34705,13624,20278,803,26348,9772,15954,622,19321,5750,12503,1068
46067,Hutchinson County,3608,1242,2285,81,3425,923,2451,51,3365,692,2517,156
05101,Newton County,3960,1182,2588,190,3661,993,2508,160,3731,699,2875,157
42031,Clarion County,17766,6756,10737,273,15227,4731,10228,268,17481,4256,12545,680
40125,Pottawatomie County,25663,7910,17753,0,23422,7182,16240,0,25417,6005,17826,1586
26015,Barry County,30565,13449,16431,685,28483,11496,16651,336,30265,9109,19197,1959
27095,Mille Lacs County,13544,6072,7049,423,13047,5829,6951,267,12948,3709,8340,899
19079,Hamilton County,8078,4018,3913,147,7872,3776,3986,110,7589,2715,4450,424
29027,Callaway County,19321,7580,11389,352,18228,6070,11742,416,19127,4988,13052,1087
46083,Lincoln County,20767,8642,11803,322,21952,7982,13611,359,25231,8076,15499,1656
35007,Colfax County,6384,3490,2805,89,5896,2879,2763,254,5271,2118,2569,584
08037,Eagle County,21652,13187,8179,286,22374,12598,9317,459,22611,12652,8153,1806
40065,Jackson County,8983,2264,6719,0,7915,1953,5962,0,7806,1473,5969,364
48507,Zavala County,3876,3263,596,17,3653,3042,574,37,3390,2633,692,65
32013,Humboldt County,5599,1909,3586,104,5744,1737,3810,197,6433,1386,4521,526
55083,Oconto County,18968,9927,8755,286,19727,8810,10691,226,19924,5886,13255,783
42025,Carbon County,26923,13464,12957,502,24232,11040,12710,482,28721,8917,18714,1090
08099,Prowers County,4615,1487,3043,85,4809,1498,3200,111,4978,1173,3508,297
28121,Rankin County,63103,14372,48140,591,61438,14425,46318,695,61356,13741,46168,1447
28131,Stone County,7246,1996,5149,101,6820,1794,4924,102,6368,1400,4810,158
18037,Dubois County,18565,8748,9526,291,18542,6522,11654,366,19917,5389,13365,1163
19157,Poweshiek County,10031,5519,4340,172,9858,5307,4409,142,9693,4272,4936,485
26027,Cass County,23576,12083,11114,379,22461,9587,12660,214,23272,7270,14241,1761
21061,Edmonson County,5270,1652,3562,56,4664,1374,3232,58,5239,979,4135,125
40153,Woodward County,7754,1350,6404,0,7065,1129,5936,0,7573,871,6329,373
41057,Tillamook County,13297,7072,5757,468,12346,6249,5670,427,13261,5701,6486,1074
28019,Choctaw County,4128,1459,2624,45,3847,1283,2533,31,4020,1198,2763,59
37137,Pamlico County,6712,2838,3823,51,6712,2632,4032,48,6772,2427,4225,120
29003,Andrew County,8790,3345,5279,166,8306,2649,5457,200,9140,2045,6665,430
45033,Dillon County,13417,7408,5874,135,13186,7623,5477,86,11696,5832,5637,227
06073,San Diego County,1231047,666581,541032,23434,928256,478386,431046,18824,768383,429338,298521,40524
48161,Freestone County,7288,2034,5205,49,7562,1848,5644,70,7608,1461,5995,152
18159,Tipton County,7827,3250,4452,125,7364,2432,4773,159,7510,1587,5589,334
16051,Jefferson County,10441,1641,8540,260,11381,1303,9895,183,11471,976,8436,2059
54011,Cabell County,34591,15292,18793,506,31744,13380,17779,585,32701,11306,19648,1747
12065,Jefferson County,7957,4088,3797,72,7808,3945,3808,55,7641,3537,3930,174
27117,Pipestone County,4801,2023,2652,126,4637,1728,2828,81,4779,1127,3338,314
37027,Caldwell County,35155,12081,22526,548,34338,10795,23069,474,35747,8403,26499,845
12067,Lafayette County,3359,642,2679,38,3399,687,2668,44,3375,515,2795,65
39121,Noble County,6172,2474,3450,248,5755,2082,3498,175,5875,1201,4441,233
37197,Yadkin County,17147,4527,12409,211,16657,3928,12500,229,17350,3140,13815,395
08121,Washington County,2513,529,1949,35,2567,461,2059,47,2708,289,2284,135
17081,Jefferson County,17141,7462,9302,377,16303,6080,9805,418,16818,4408,11681,729
13297,Walton County,36026,8469,27253,304,37570,8139,29018,413,40425,8279,31093,1053
16079,Shoshone County,5666,2521,2953,192,5148,2277,2699,172,5120,1384,3297,439
27017,Carlton County,18449,11501,6549,399,18356,11389,6586,381,18059,8460,8160,1439
42041,Cumberland County,113304,48306,63739,1259,109964,43983,64365,1616,115068,44282,65649,5137
29125,Maries County,4548,1599,2853,96,4538,1299,3165,74,4498,794,3559,145
20107,Linn County,4617,1425,3086,106,4294,1108,3079,107,4279,721,3377,181
26051,Gladwin County,13241,6590,6391,260,12552,5760,6661,131,12472,3794,8124,554
31125,Nance County,1707,549,1116,42,1604,477,1098,29,1599,280,1257,62
13219,Oconee County,17132,4825,12120,187,16643,4140,12222,281,19030,5253,12885,892
